,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
53,-3.359244122883265,-2.0707096987950244,-2.842188836007441,-1.9086296151370874,-1.8889867670293274,-3.7218014049285637,-2.400456640066846,-1.694293124802344,-1.9939212688226051,-2.033708192991457,-1.8531703293983939,-1.3158777398478199,-2.0894547523482916,-1.7804370130966993,-1.7111601106855028
54,-2.79124347649612,-2.5199262852325064,-2.4517546062302187,-2.3590809710107594,-2.119286264340241,-1.7724969185668753,-1.9656350280347108,-1.8200479645860037,-1.8118008310225953,-1.6425336737790766,-1.7796787869515631,-2.216097186606006,-1.8329242115746682,-1.56807670335439,-1.803561543561338
55,-2.9465850320354425,-2.6537697548939656,-2.9403123726677847,-2.7266139970664978,-2.0685110401449873,-2.635125860956197,-2.2904185412070563,-2.2252815021525074,-2.0259391817512005,-2.0134425851903046,-1.8752366765827608,-1.7898165317368295,-2.084077622502584,-1.997428154487137,-1.679440447147132
56,-2.8229819885188716,-2.4841039909018785,-2.7394187750772963,-2.7564599667204845,-2.3858926794511572,-2.003813738282194,-1.6675384460642124,-2.1356717841046007,-2.735833420935387,-1.7480282498451827,-4.113902749845922,-2.5907705942524353,-2.1734017984727836,-1.9679609764550445,-2.0884663327227724
57,-2.7836483633941267,-2.384401778465319,-2.452532640393891,-2.4701945229054596,-2.5859555344095075,-3.0533007755744057,-2.176415689909309,-2.266459186137233,-1.9672166458681497,-1.9657504217747688,-2.1263406789185866,-1.9352858807784024,-2.0918922103056374,-1.762154330719187,-1.9632590725299148
58,-2.7386844038672393,-2.7992697634824197,-2.5177790497281234,-2.477484759583388,-2.2464924174338585,-2.046536141021688,-2.1318524491879502,-2.08488838765712,-2.0457748971353547,-1.723985416007688,-1.8591404957580544,-2.1144106971899235,-1.5755083033969075,-1.835250225410739,-1.9948314780853338
59,-2.984308724359352,-2.357903789833029,-2.064800230257634,-1.9019075332602655,-2.166998603017606,-1.8658519548220462,-1.8069666499979553,-1.7018489445452238,-2.408532730838707,-1.728408295136558,-1.592792483660679,-1.5702356691559722,-1.7959282035265751,-1.5990978776461129,-1.6066141545214343
60,-2.6648852412985633,-3.1235760373989145,-2.558343450185435,-2.693829412266981,-1.9948127253721089,-2.130322443252757,-2.005237268848387,-2.17771414163225,-1.6841786587453906,-1.8254844031063238,-1.8800264511390488,-2.173096509207871,-1.712284179691143,-1.7373567221680264,-1.7559579879483624
61,-3.079852492791904,-2.715522761924025,-2.2782822271596412,-2.016244313695634,-2.269466863558175,-1.9598038024419846,-2.352577426696102,-2.437156291146792,-2.412990424662061,-1.9290814613720741,-1.9360451997931905,-1.6432591720859675,-1.7214335176826878,-1.7323660578270805,-1.9904556452835445
62,-2.748438676761434,-2.6665102215588514,-2.5164024000302967,-2.1250895348878194,-1.9025933404600275,-2.0245010432690815,-1.8480403549765398,-2.4857532316798445,-1.6456205476638623,-2.1144508766217545,-1.8123947784029104,-1.7916664480530806,-1.732980723457566,-2.024143378234896,-1.6420225274117601
63,-3.0427792581281423,-2.836305430226465,-2.502871437620837,-2.5162119321236247,-2.8915959122603505,-2.805738303305557,-2.240509186689274,-2.0455304019215372,-2.0399521086862413,-2.330609796151496,-1.8654057444138947,-3.159395434772327,-1.949000500159692,-1.816029616968825,-2.961464170079123
64,-3.004227810718995,-2.68710432259801,-2.398950550128806,-2.114398979498849,-2.298091353668399,-1.9929020842716783,-1.8526326138883666,-1.7871680099972118,-2.000044066066979,-2.3014837551357736,-1.741979460324187,-1.6730974749211425,-1.6880478383381117,-1.9643319379130009,-1.9867520926243873
65,-2.6070023516034406,-2.7770287336240798,-2.792039402885963,-1.8907964734435516,-2.0557692103160434,-2.0004017300883565,-1.9694568470693943,-1.4968449867320646,-1.7867966682742578,-1.6295308312956716,-1.628541658568862,-1.6564643674526889,-1.807779669861258,-1.569623622518764,-1.7801017838662383
66,-2.8152966847090006,-2.438396597746965,-2.400639415868326,-2.0804262262976927,-2.2841985602926482,-2.389559308586972,-1.7502884910549696,-1.698331048407939,-2.402197270526403,-1.752625511274695,-1.624576336495726,-1.788697234008615,-1.9179859799748755,-1.690850534912934,-1.5877304483329844
67,-3.038777673581459,-2.553172789767101,-2.497278174318527,-2.436159122727526,-2.3513466898641187,-2.1502248117758893,-1.8767783993909164,-2.3422397037584886,-2.246647113286136,-1.7967249000198913,-1.9323534225164896,-1.7744045405195812,-1.872676788586065,-1.7277351418493079,-2.188422218014788
68,-2.847270745619118,-2.177182379853056,-2.0540670213433785,-2.1019643735350204,-1.946856627069838,-2.3001552732128805,-2.278750802374665,-1.6893346533132882,-1.747123095698203,-2.4595400167945156,-2.719821234053931,-1.6156832173413636,-1.9304971443602588,-1.9052528766629468,-1.5768066360917978
