,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
26,-2.063728260358751,-10.58475268370671,-2.8733429534724917,-1.6500457664780073,-1.780976743025402,-8.703485259498851,-2.3824781159974675,-2.004020922364361,-1.616811903213412,-4.682499325754377,-2.547826817606703,-1.9158063337003646,-1.4229543685348989,-3.12419992217613,-2.840589254477616
27,-2.99168576944928,-2.422620930300849,-1.599678197736152,-1.3785529103391967,-1.9081384946283029,-1.4921972148643903,-1.7394946907180746,-1.3578539594928707,-1.9641121981970902,-1.6452898509448293,-1.8762191803885406,-1.6915977462266967,-2.5033446911106743,-1.6335996704804958,-1.390181874147659
28,-3.735352043836572,-6.294666073528511,-2.168017515855029,-1.8957603820455176,-7.399906680585616,-3.134365563832276,-1.7806183936399107,-1.6319478271612924,-3.5974041016974403,-6.009024423940033,-1.5511361420546153,-1.7560755218545372,-3.5717714400349156,-6.879609512115328,-1.3571975824742462
29,-2.503774754007402,-1.5676920992335663,-3.4262840437305933,-2.1637944918024847,-2.457583532858211,-2.312445990048027,-7.560268630064313,-1.3740219059761354,-4.281271048645171,-1.7317686676332613,-6.915072915454957,-1.398884423742455,-5.834985039464415,-2.2436278661632207,-7.223792875993817
30,-5.339114926097512,-7.54404006352558,-1.4427093936005209,-1.4213232194271923,-8.632563019046371,-2.967433682579941,-2.2066048760506667,-1.7634822200397307,-9.839689078293588,-6.817892010414641,-2.365413186492443,-2.2626935141966915,-4.168580975298635,-3.5276476532094927,-2.457407336155878
31,-1.3537839329218029,-1.826513266736338,-1.8626099542361771,-1.3848251057308194,-3.1696382065219466,-1.5258702373177755,-1.3537458005401735,-2.686082513340625,-1.5450684779244463,-1.3721940599147293,-2.309385099734518,-6.486093329496687,-1.3591864453868945,-3.0556736005125464,-1.3553440749881671
32,-3.09081803214684,-1.7180685019897477,-1.9132130078626397,-1.5926202174922768,-1.6111024238656695,-2.6353670529555564,-1.599311734348778,-1.3568333519101134,-1.5038694080595256,-2.3802471869646853,-1.3546149112410149,-1.518530593643356,-1.3587015370689197,-2.3039901000697185,-1.375548560677315
33,-5.9426918081141435,-1.375385806631292,-1.567466571506808,-1.3546464309523263,-1.865023309436197,-1.4580824595838406,-1.8590858958653298,-1.451665634616416,-2.5246841076905024,-2.0952843645117807,-2.6388025568920876,-1.481415473467925,-1.3783624447839777,-1.359023400703946,-1.632479544665959
34,-1.3589598156798532,-5.46816654217631,-3.650370144429258,-2.5807070638822935,-1.405162872186274,-2.270014219507187,-1.9656749364013009,-2.0886765983299647,-2.290523090983519,-1.8980940731655978,-2.0622623746173248,-4.380508374767373,-1.3736707783398165,-1.8092928671700315,-2.096596199940741
35,-14.259324449715772,-4.888227815755785,-6.938169722093849,-6.363823804160255,-6.689754272693309,-4.68195364011762,-4.1262529431686605,-5.957452438508602,-4.7183359925501875,-4.376318216922164,-4.139531479580775,-5.966297618761957,-4.738284374744354,-4.373287584629313,-3.2936128255190464
36,-2.250957756835631,-4.107581809272354,-4.226462201666568,-2.732496155078986,-2.3908884025209702,-5.29128327891907,-6.876602417289084,-2.3679211990904063,-2.1073979761712294,-4.076965276841986,-5.194405822074495,-1.3576545891687053,-1.6241253934470306,-4.883580725166267,-4.7574015779793255
37,-1.772559641826203,-1.357915543575237,-1.4742286943552796,-1.3679949059879066,-1.7171825212933514,-1.535282624926936,-1.4702280646374704,-2.062952443618113,-4.568895459651155,-5.520988923270586,-1.55301426768473,-1.3542081549357525,-3.7529704990609725,-2.5067575906451522,-1.7351223382390037
38,-1.4321667871029462,-1.7530899347894429,-2.975834534376053,-1.4273820857429724,-1.6202128405531757,-10.002696665314813,-2.514680561075654,-1.3642082420911734,-1.4535508953282628,-3.86986622935052,-2.050013020302115,-1.6169353751289957,-1.4308814774066672,-3.7886465933761726,-3.140415227838682
39,-2.483420174543336,-1.5360109737051593,-3.655613901605426,-3.0673901014945963,-4.955635064253385,-2.96019428056994,-2.1116618953507444,-7.933252044223838,-3.8873059890958945,-5.256930237370738,-1.992467678411635,-4.349647605419732,-6.420684052590214,-7.440876774749998,-2.0347442593575242
40,-1.372548422577131,-0.9816538154182686,-2.0794998311734174,-2.3155863884455488,-1.3766396053664456,-2.1582846579223367,-1.803630001360573,-2.427313458333792,-1.5131529005785513,-1.4544798961308678,-2.427756226776988,-1.4650313255744014,-1.444609182451565,-1.355088896032679,-2.8785669336747732
41,-1.4784148959332823,-1.3945514585213203,-1.9856996601359935,-4.360471921200184,-1.6324968874304748,-1.3599151435591228,-1.9163458025942317,-1.4300118355583775,-1.4029411737261888,-1.359003905211161,-5.052370889099122,-1.6494817568220361,-1.4391955295461853,-2.6692813005360563,-2.3450860617257487
42,-2.0583249720644194,-2.911852499951758,-2.8662048747136204,-3.170192579632553,-2.7448585924576303,-1.3816080424933233,-4.805394105197853,-4.795262663127827,-2.87122789757795,-1.9398644011839556,-4.649425752315463,-2.950266754457583,-3.8780503506281074,-2.3923735261256285,-1.4328350562490593
43,-2.1945276203752067,-1.4708390385331591,-2.3147469426104377,-2.3493471897143805,-1.8313716112144711,-1.504440387019114,-1.8204435454494574,-2.6707097535367246,-2.2066272140800827,-1.6862584257685027,-1.8522154332440557,-2.698743784910339,-1.5486358424751583,-1.3715551799520143,-1.4109835121591947
44,-1.7988979775328322,-1.3684887031770916,-1.3543932798371041,-3.9997806141740813,-2.0385515201078532,-1.356088944666391,-1.5366842147889412,-4.409368551287351,-2.102637841296444,-2.101791729832869,-1.4440222675170524,-8.898657323003647,-2.6354277331184752,-2.2573898505897168,-1.3559142495618346
45,-2.380516112393363,-2.2637965581349277,-1.519813907126013,-1.363731239776163,-1.370867489917995,-1.563100612684404,-1.7850447315407645,-1.895396736728748,-2.7659950060067446,-1.860496726313612,-1.354109743062141,-1.3766785773888317,-1.4425742577553415,-1.585182450905685,-1.8827755923684522
46,-1.626985793020699,-2.3994662930393784,-2.108469853930658,-3.4365879109106263,-1.4057632341724176,-1.7110139000222209,-1.804088433039989,-2.7154353723101554,-1.6039554943417018,-1.9724518424365112,-1.8831058399983072,-3.135853385789542,-1.4368435079565756,-1.4031559682694288,-2.00895080321461
47,-1.4915815415513347,-1.511878500989477,-4.269719428174973,-1.3682315728213132,-2.1583163547249744,-1.3544378584351635,-1.3538916545373842,-1.7730694049826454,-3.5857940254043528,-1.7650466982402337,-1.9153327803725806,-1.466906129919826,-4.524840620311828,-1.363387714452329,-1.3583232598857948
48,-5.578695620803624,-2.288332718567531,-5.673901186403207,-1.584295221704799,-8.302650080174384,-1.4593673063844574,-3.335751456638345,-1.453522674112257,-1.5208762662780244,-1.3929857974706192,-2.4051193361337795,-1.5447239295582855,-1.3907215031418874,-2.329769247631165,-3.9247844497055886
49,-2.100347057170084,-2.8894197677279605,-1.3552899068273545,-1.3600782964043237,-1.3539378247881744,-1.3538212523677302,-1.356882155507737,-2.402858468848833,-1.7849278407599025,-1.3804808463046707,-1.4330355626750264,-1.6206422673380718,-1.3723945303709395,-1.3894719660294184,-1.9122840394115306
50,-4.644477038942601,-10.323850804320188,-1.7504942267504084,-9.746778758785446,-1.353880264856444,-7.838648555831384,-1.532105002716476,-2.4111704179326754,-1.5209922082147156,-4.012181589445641,-1.6954861966517227,-2.2356531026597906,-1.9643780561687536,-2.53433387347925,-1.359230368217791
51,-4.739550601345968,-4.082281028277849,-1.3539052835776266,-6.561163219521614,-11.062704492028837,-1.8613955588278983,-2.295499660422359,-5.690456354812597,-5.539666602583972,-3.9944785707476878,-1.5699064599736507,-4.894757856948012,-3.9601429773115076,-1.7693801091492731,-1.5353102738601536
52,-2.0470587324467564,-0.7311494992334555,-1.5684353556865909,-1.8509445205954729,-1.4504238516246333,-0.8801071579618962,-1.3842488848353816,-2.6214392490576977,-2.1959010771306406,-1.365190988288868,-1.3763157892059734,-2.915393785689077,-1.4116850762551278,-0.8446120660322807,-1.3792172469643007
53,-3.0398235966037555,-18.40179061806328,-4.6192336792474995,-2.3740699417048803,-1.434848596309347,-3.5972327207988632,-3.5312852150341647,-2.1805999150810718,-1.7811218199026793,-7.21500385658433,-7.321265212264726,-2.2253385558740923,-2.281137701399507,-5.781137805962855,-6.632658677694146
54,-3.01790556708847,-3.281039906826356,-1.5649003959011543,-2.7243255611561756,-2.697476824524313,-1.4480326647932873,-2.2317240413727433,-2.3387417964351895,-2.9858318577777987,-1.354286537070007,-1.540458594291754,-1.4884121465323055,-2.0844043527141176,-1.3550773984719757,-3.1108498349130613
55,-1.965288249818224,-2.88800083494829,-1.4494243326644176,-1.5689291254561752,-1.5564550233468464,-1.868270326240656,-1.354808707752553,-2.5501579218464734,-1.7374216883015456,-2.116115268129299,-2.0238479633286817,-1.4811711296620034,-1.4257787532592205,-1.898170871693741,-1.3949217925000386
56,-2.34219770558547,-3.283195843700837,-1.1226102145262924,-1.5217968346123292,-2.183111139662288,-1.5360582936985885,-1.4376463212728243,-1.8209972331078559,-1.4756612522467942,-1.6101335249306146,-6.1526230515773035,-2.3744390472944175,-2.8024167933056328,-1.354402180300345,-1.3871061186772635
57,-2.5430291867701698,-1.3559663272795852,-1.410072716555759,-3.734005141293893,-3.6611339548671293,-6.605524798308626,-2.1605234256014754,-3.7023910272706866,-2.6169822118557566,-1.581617675250707,-1.3784120672419684,-2.570051654880616,-1.3844917206765481,-1.5766036242938497,-1.4003563460403832
58,-1.8330145027410971,-2.786058770152568,-3.4283656070338147,-1.3586911426884973,-2.0698515018699957,-2.504292840431944,-2.5954348055449885,-1.3682472922088385,-1.918315043840799,-2.7456189934686717,-2.275007642904611,-0.7554516971417929,-2.191888063311728,-1.6741680125334493,-1.9484846291089855
59,-3.1770508204518175,-1.83787522436228,-6.466973169736879,-1.4487908980616022,-5.93786361782266,-1.731870298456287,-3.279259888088184,-1.434854637009622,-2.1478719021870045,-1.3713991127787024,-4.352208717395429,-1.399340377143114,-9.790499731437148,-1.4513467789107493,-3.343965877040365
60,-8.119062757388038,-3.0482689226872304,-8.138557423273777,-3.3923829777430705,-8.941964845022655,-4.8030693269648275,-8.757265257532003,-2.725815432914446,-9.032736998536729,-4.5532829449425245,-13.38808602602298,-3.985846739533021,-11.845195211007223,-4.52436663332973,-8.064368251803101
61,-2.083288658217886,-2.2273314310933996,-3.025277252039779,-1.4910758420918797,-1.3982598340754724,-2.2930092319184134,-1.3538868664769452,-1.1008461473410145,-2.1276367627548884,-2.429946203833009,-1.5166216634120444,-1.3546563671162608,-1.464100680975529,-1.9834382505252761,-1.5663718604994312
62,-2.4067670025699828,-1.9773497775993019,-1.4879353360764145,-1.546232229422555,-1.6690701732788822,-1.445747262515399,-1.4944050243038358,-1.6783089988279807,-1.7835772162631944,-1.6225403128161537,-1.3664846252295744,-1.4008396970798072,-1.357729425483274,-2.473530215863294,-1.3802906606109488
63,-2.0746827448812564,-3.1664807687217595,-1.662269080672397,-1.7309955310871983,-3.981876963980005,-1.3537907743698945,-1.5747101550905738,-1.9059362190900677,-1.8145375069367011,-1.0953953782465464,-1.3708752703263778,-4.314565946522217,-3.1995497520469547,-0.7420179440538417,-2.9543669358304774
64,-2.643388835631362,-7.270344965750374,-1.372720793255604,-1.3539560310267533,-1.8307691085106856,-8.01567733676158,-1.5197464902941142,-1.3537518210337014,-1.4222817218104518,-1.4410604044602298,-1.4090368954638446,-1.387383267748853,-1.4045448010728172,-4.141390220796183,-1.389277359313083
65,-1.6936617507055332,-2.087547123788104,-1.4354557847371527,-1.5282562322093398,-1.8153800298731166,-1.4307572260130679,-1.5426503496960775,-1.6668251799924656,-1.9343176476378074,-1.5271128868026704,-1.5785457518711865,-1.5135561264774806,-1.9264915386156207,-1.5081397274908985,-1.722664001714114
66,-1.8799425359405235,-1.3646410602174528,-1.5662040925896152,-1.4086349262763687,-1.3688879264146412,-1.6757012193343266,-1.3542456936390441,-1.6852721744085282,-4.1735941333130455,-2.1989825918497834,-1.3865215950205763,-1.353895044204702,-1.8357601846558065,-2.3200781220541,-1.6280030151811673
67,-4.229160351010572,-3.6313337274847513,-10.77502357563393,-2.363152324227795,-15.8691533840866,-1.4242558335103024,-9.620678307027042,-1.3661704033416557,-7.2527696315224,-1.4996189291039215,-3.5253891153803156,-8.376131375325222,-9.668501244403734,-1.4802960849676146,-2.264006263741751
68,-6.259012908129632,-8.588124400547821,-3.072092733964972,-2.106119806806547,-2.1758030450309147,-2.888259172024343,-1.3647063733015399,-1.5760864234062597,-6.424090807021391,-3.1660066915511766,-1.6251030154663222,-1.5777693939366695,-3.34518484859521,-3.0999360254663952,-2.0283108013853868
